Station,Date,AQI,Year,Month,Day
Pirozi,1396/06/30,102,1396,6,30
Pirozi,1396/06/31,112,1396,6,31
Pirozi,1396/07/01,99,1396,7,1
Pirozi,1396/07/02,107,1396,7,2
Pirozi,1396/07/03,91,1396,7,3
Pirozi,1396/07/04,106,1396,7,4
Pirozi,1396/07/05,111,1396,7,5
Pirozi,1396/07/06,125,1396,7,6
Pirozi,1396/07/07,108,1396,7,7
Pirozi,1396/07/08,84,1396,7,8
Pirozi,1396/07/09,60,1396,7,9
Pirozi,1396/07/10,112,1396,7,10
Pirozi,1396/07/11,93,1396,7,11
Pirozi,1396/07/12,89,1396,7,12
Pirozi,1396/07/13,80,1396,7,13
Pirozi,1396/07/14,114,1396,7,14
Pirozi,1396/07/15,119,1396,7,15
Pirozi,1396/07/16,104,1396,7,16
Pirozi,1396/07/17,99,1396,7,17
Pirozi,1396/07/18,,1396,7,18
Pirozi,1396/07/19,87,1396,7,19
Pirozi,1396/07/20,93,1396,7,20
Pirozi,1396/07/21,109,1396,7,21
Pirozi,1396/07/22,77,1396,7,22
Pirozi,1396/07/23,103,1396,7,23
Pirozi,1396/07/24,98,1396,7,24
Pirozi,1396/07/25,,1396,7,25
Pirozi,1396/07/26,,1396,7,26
Pirozi,1396/07/27,,1396,7,27
Pirozi,1396/07/28,,1396,7,28
Pirozi,1396/07/29,,1396,7,29
Pirozi,1396/07/30,,1396,7,30
Pirozi,1396/08/01,125,1396,8,1
Pirozi,1396/08/02,103,1396,8,2
Pirozi,1396/08/03,117,1396,8,3
Pirozi,1396/08/04,131,1396,8,4
Pirozi,1396/08/05,133,1396,8,5
Pirozi,1396/08/06,94,1396,8,6
Pirozi,1396/08/07,137,1396,8,7
Pirozi,1396/08/08,132,1396,8,8
Pirozi,1396/08/09,128,1396,8,9
Pirozi,1396/08/10,123,1396,8,10
Pirozi,1396/08/11,120,1396,8,11
Pirozi,1396/08/12,164,1396,8,12
Pirozi,1396/08/13,143,1396,8,13
Pirozi,1396/08/14,120,1396,8,14
Pirozi,1396/08/15,129,1396,8,15
Pirozi,1396/08/16,145,1396,8,16
Pirozi,1396/08/17,131,1396,8,17
Pirozi,1396/08/18,129,1396,8,18
Pirozi,1396/08/19,103,1396,8,19
Pirozi,1396/08/20,99,1396,8,20
Pirozi,1396/08/21,118,1396,8,21
Pirozi,1396/08/22,97,1396,8,22
Pirozi,1396/08/23,121,1396,8,23
Pirozi,1396/08/24,149,1396,8,24
Pirozi,1396/08/25,149,1396,8,25
Pirozi,1396/08/26,128,1396,8,26
Pirozi,1396/08/27,129,1396,8,27
Pirozi,1396/08/28,137,1396,8,28
Pirozi,1396/08/29,153,1396,8,29
Pirozi,1396/08/30,154,1396,8,30
Pirozi,1396/09/01,103,1396,9,1
Pirozi,1396/09/02,108,1396,9,2
Pirozi,1396/09/03,60,1396,9,3
Pirozi,1396/09/04,38,1396,9,4
Pirozi,1396/09/05,64,1396,9,5
Pirozi,1396/09/06,102,1396,9,6
Pirozi,1396/09/07,133,1396,9,7
Pirozi,1396/09/08,111,1396,9,8
Pirozi,1396/09/09,150,1396,9,9
Pirozi,1396/09/10,139,1396,9,10
Pirozi,1396/09/11,113,1396,9,11
Pirozi,1396/09/12,118,1396,9,12
Pirozi,1396/09/13,142,1396,9,13
Pirozi,1396/09/14,165,1396,9,14
Pirozi,1396/09/15,169,1396,9,15
Pirozi,1396/09/16,168,1396,9,16
Pirozi,1396/09/17,95,1396,9,17
Pirozi,1396/09/18,93,1396,9,18
Pirozi,1396/09/19,151,1396,9,19
Pirozi,1396/09/20,154,1396,9,20
Pirozi,1396/09/21,131,1396,9,21
Pirozi,1396/09/22,140,1396,9,22
Pirozi,1396/09/23,150,1396,9,23
Pirozi,1396/09/24,155,1396,9,24
Pirozi,1396/09/25,153,1396,9,25
Pirozi,1396/09/26,173,1396,9,26
Pirozi,1396/09/27,179,1396,9,27
Pirozi,1396/09/28,184,1396,9,28
Pirozi,1396/09/29,177,1396,9,29
Pirozi,1396/09/30,181,1396,9,30
Pirozi,1396/10/01,145,1396,10,1
Pirozi,1396/10/02,130,1396,10,2
Pirozi,1396/10/03,136,1396,10,3
Pirozi,1396/10/04,133,1396,10,4
Pirozi,1396/10/05,94,1396,10,5
Pirozi,1396/10/06,102,1396,10,6
Pirozi,1396/10/07,121,1396,10,7
Pirozi,1396/10/08,139,1396,10,8
Pirozi,1396/10/09,160,1396,10,9
Pirozi,1396/10/10,173,1396,10,10
Pirozi,1396/10/11,184,1396,10,11
Pirozi,1396/10/12,156,1396,10,12
Pirozi,1396/10/13,81,1396,10,13
Pirozi,1396/10/14,96,1396,10,14
Pirozi,1396/10/15,156,1396,10,15
Pirozi,1396/10/16,143,1396,10,16
Pirozi,1396/10/17,120,1396,10,17
Pirozi,1396/10/18,97,1396,10,18
Pirozi,1396/10/19,134,1396,10,19
Pirozi,1396/10/20,153,1396,10,20
Pirozi,1396/10/21,159,1396,10,21
Pirozi,1396/10/22,157,1396,10,22
Pirozi,1396/10/23,158,1396,10,23
Pirozi,1396/10/24,83,1396,10,24
Pirozi,1396/10/25,,1396,10,25
Pirozi,1396/10/26,90,1396,10,26
Pirozi,1396/10/27,106,1396,10,27
Pirozi,1396/10/28,137,1396,10,28
Pirozi,1396/10/29,130,1396,10,29
Pirozi,1396/10/30,111,1396,10,30
Pirozi,1396/11/01,101,1396,11,1
Pirozi,1396/11/02,143,1396,11,2
Pirozi,1396/11/03,164,1396,11,3
Pirozi,1396/11/04,137,1396,11,4
Pirozi,1396/11/05,109,1396,11,5
Pirozi,1396/11/06,113,1396,11,6
Pirozi,1396/11/07,99,1396,11,7
Pirozi,1396/11/08,33,1396,11,8
Pirozi,1396/11/09,32,1396,11,9
Pirozi,1396/11/10,128,1396,11,10
Pirozi,1396/11/11,159,1396,11,11
Pirozi,1396/11/12,166,1396,11,12
Pirozi,1396/11/13,160,1396,11,13
Pirozi,1396/11/14,77,1396,11,14
Pirozi,1396/11/15,96,1396,11,15
Pirozi,1396/11/16,182,1396,11,16
Pirozi,1396/11/17,200,1396,11,17
Pirozi,1396/11/18,195,1396,11,18
Pirozi,1396/11/19,126,1396,11,19
Pirozi,1396/11/20,137,1396,11,20
Pirozi,1396/11/21,153,1396,11,21
Pirozi,1396/11/22,151,1396,11,22
Pirozi,1396/11/23,137,1396,11,23
Pirozi,1396/11/24,147,1396,11,24
Pirozi,1396/11/25,103,1396,11,25
Pirozi,1396/11/26,52,1396,11,26
Pirozi,1396/11/27,123,1396,11,27
Pirozi,1396/11/28,94,1396,11,28
Pirozi,1396/11/29,132,1396,11,29
Pirozi,1396/11/30,97,1396,11,30
Pirozi,1396/12/01,100,1396,12,1
Pirozi,1396/12/02,104,1396,12,2
Pirozi,1396/12/03,166,1396,12,3
Pirozi,1396/12/04,102,1396,12,4
Pirozi,1396/12/05,76,1396,12,5
Pirozi,1396/12/06,66,1396,12,6
Pirozi,1396/12/07,97,1396,12,7
Pirozi,1396/12/08,71,1396,12,8
Pirozi,1396/12/09,111,1396,12,9
Pirozi,1396/12/10,100,1396,12,10
Pirozi,1396/12/11,94,1396,12,11
Pirozi,1396/12/12,85,1396,12,12
Pirozi,1396/12/13,92,1396,12,13
Pirozi,1396/12/14,105,1396,12,14
Pirozi,1396/12/15,107,1396,12,15
Pirozi,1396/12/16,83,1396,12,16
Pirozi,1396/12/17,129,1396,12,17
Pirozi,1396/12/18,111,1396,12,18
Pirozi,1396/12/19,96,1396,12,19
Pirozi,1396/12/20,103,1396,12,20
Pirozi,1396/12/21,124,1396,12,21
Pirozi,1396/12/22,74,1396,12,22
Pirozi,1396/12/23,156,1396,12,23
Pirozi,1396/12/24,119,1396,12,24
Pirozi,1396/12/25,86,1396,12,25
Pirozi,1396/12/26,73,1396,12,26
Pirozi,1396/12/27,90,1396,12,27
Pirozi,1396/12/28,95,1396,12,28
Pirozi,1396/12/29,122,1396,12,29
Pirozi,1397/01/01,110,1397,1,1
Pirozi,1397/01/02,91,1397,1,2
Pirozi,1397/01/03,55,1397,1,3
Pirozi,1397/01/04,133,1397,1,4
Pirozi,1397/01/05,131,1397,1,5
Pirozi,1397/01/06,93,1397,1,6
Pirozi,1397/01/07,93,1397,1,7
Pirozi,1397/01/08,100,1397,1,8
Pirozi,1397/01/09,123,1397,1,9
Pirozi,1397/01/10,106,1397,1,10
Pirozi,1397/01/11,119,1397,1,11
Pirozi,1397/01/12,62,1397,1,12
Pirozi,1397/01/13,95,1397,1,13
Pirozi,1397/01/14,99,1397,1,14
Pirozi,1397/01/15,53,1397,1,15
Pirozi,1397/01/16,55,1397,1,16
Pirozi,1397/01/17,79,1397,1,17
Pirozi,1397/01/18,74,1397,1,18
Pirozi,1397/01/19,90,1397,1,19
Pirozi,1397/01/20,104,1397,1,20
Pirozi,1397/01/21,85,1397,1,21
Pirozi,1397/01/22,57,1397,1,22
Pirozi,1397/01/23,70,1397,1,23
Pirozi,1397/01/24,76,1397,1,24
Pirozi,1397/01/25,67,1397,1,25
Pirozi,1397/01/26,62,1397,1,26
Pirozi,1397/01/27,71,1397,1,27
Pirozi,1397/01/28,13,1397,1,28
Pirozi,1397/01/29,142,1397,1,29
Pirozi,1397/01/30,113,1397,1,30
Pirozi,1397/01/31,131,1397,1,31
Pirozi,1397/02/01,104,1397,2,1
Pirozi,1397/02/02,111,1397,2,2
Pirozi,1397/02/03,102,1397,2,3
Pirozi,1397/02/04,90,1397,2,4
Pirozi,1397/02/05,94,1397,2,5
Pirozi,1397/02/06,65,1397,2,6
Pirozi,1397/02/07,73,1397,2,7
Pirozi,1397/02/08,73,1397,2,8
Pirozi,1397/02/09,118,1397,2,9
Pirozi,1397/02/10,79,1397,2,10
Pirozi,1397/02/11,83,1397,2,11
Pirozi,1397/02/12,110,1397,2,12
Pirozi,1397/02/13,83,1397,2,13
Pirozi,1397/02/14,75,1397,2,14
Pirozi,1397/02/15,70,1397,2,15
Pirozi,1397/02/16,77,1397,2,16
Pirozi,1397/02/17,94,1397,2,17
Pirozi,1397/02/18,122,1397,2,18
Pirozi,1397/02/19,96,1397,2,19
Pirozi,1397/02/20,66,1397,2,20
Pirozi,1397/02/21,59,1397,2,21
Pirozi,1397/02/22,63,1397,2,22
Pirozi,1397/02/23,79,1397,2,23
Pirozi,1397/02/24,105,1397,2,24
Pirozi,1397/02/25,98,1397,2,25
Pirozi,1397/02/26,81,1397,2,26
Pirozi,1397/02/27,,1397,2,27
Pirozi,1397/02/28,71,1397,2,28
Pirozi,1397/02/29,91,1397,2,29
Pirozi,1397/02/30,82,1397,2,30
Pirozi,1397/02/31,101,1397,2,31
Pirozi,1397/03/01,79,1397,3,1
Pirozi,1397/03/02,78,1397,3,2
Pirozi,1397/03/03,56,1397,3,3
Pirozi,1397/03/04,73,1397,3,4
Pirozi,1397/03/05,103,1397,3,5
Pirozi,1397/03/06,136,1397,3,6
Pirozi,1397/03/07,100,1397,3,7
Pirozi,1397/03/08,108,1397,3,8
Pirozi,1397/03/09,121,1397,3,9
Pirozi,1397/03/10,89,1397,3,10
Pirozi,1397/03/11,93,1397,3,11
Pirozi,1397/03/12,98,1397,3,12
Pirozi,1397/03/13,94,1397,3,13
Pirozi,1397/03/14,71,1397,3,14
Pirozi,1397/03/15,122,1397,3,15
Pirozi,1397/03/16,74,1397,3,16
Pirozi,1397/03/17,88,1397,3,17
Pirozi,1397/03/18,85,1397,3,18
Pirozi,1397/03/19,140,1397,3,19
Pirozi,1397/03/20,85,1397,3,20
Pirozi,1397/03/21,97,1397,3,21
Pirozi,1397/03/22,102,1397,3,22
Pirozi,1397/03/23,74,1397,3,23
Pirozi,1397/03/24,90,1397,3,24
Pirozi,1397/03/25,94,1397,3,25
Pirozi,1397/03/26,108,1397,3,26
Pirozi,1397/03/27,107,1397,3,27
Pirozi,1397/03/28,111,1397,3,28
Pirozi,1397/03/29,86,1397,3,29
Pirozi,1397/03/30,64,1397,3,30
Pirozi,1397/03/31,94,1397,3,31
Pirozi,1397/04/01,115,1397,4,1
Pirozi,1397/04/02,106,1397,4,2
Pirozi,1397/04/03,105,1397,4,3
Pirozi,1397/04/04,112,1397,4,4
Pirozi,1397/04/05,106,1397,4,5
Pirozi,1397/04/06,86,1397,4,6
Pirozi,1397/04/07,101,1397,4,7
Pirozi,1397/04/08,111,1397,4,8
Pirozi,1397/04/09,78,1397,4,9
Pirozi,1397/04/10,82,1397,4,10
Pirozi,1397/04/11,96,1397,4,11
Pirozi,1397/04/12,82,1397,4,12
Pirozi,1397/04/13,60,1397,4,13
Pirozi,1397/04/14,95,1397,4,14
Pirozi,1397/04/15,103,1397,4,15
Pirozi,1397/04/16,78,1397,4,16
Pirozi,1397/04/17,92,1397,4,17
Pirozi,1397/04/18,88,1397,4,18
Pirozi,1397/04/19,94,1397,4,19
Pirozi,1397/04/20,105,1397,4,20
Pirozi,1397/04/21,106,1397,4,21
Pirozi,1397/04/22,115,1397,4,22
Pirozi,1397/04/23,94,1397,4,23
Pirozi,1397/04/24,89,1397,4,24
Pirozi,1397/04/25,93,1397,4,25
Pirozi,1397/04/26,113,1397,4,26
Pirozi,1397/04/27,98,1397,4,27
Pirozi,1397/04/28,85,1397,4,28
Pirozi,1397/04/29,94,1397,4,29
Pirozi,1397/04/30,81,1397,4,30
Pirozi,1397/04/31,84,1397,4,31
Pirozi,1397/05/01,93,1397,5,1
Pirozi,1397/05/02,114,1397,5,2
Pirozi,1397/05/03,118,1397,5,3
Pirozi,1397/05/04,,1397,5,4
Pirozi,1397/05/05,88,1397,5,5
Pirozi,1397/05/06,88,1397,5,6
Pirozi,1397/05/07,114,1397,5,7
Pirozi,1397/05/08,123,1397,5,8
Pirozi,1397/05/09,99,1397,5,9
Pirozi,1397/05/10,87,1397,5,10
Pirozi,1397/05/11,84,1397,5,11
Pirozi,1397/05/12,86,1397,5,12
Pirozi,1397/05/13,96,1397,5,13
Pirozi,1397/05/14,,1397,5,14
Pirozi,1397/05/15,93,1397,5,15
Pirozi,1397/05/16,119,1397,5,16
Pirozi,1397/05/17,109,1397,5,17
Pirozi,1397/05/18,95,1397,5,18
Pirozi,1397/05/19,85,1397,5,19
Pirozi,1397/05/20,86,1397,5,20
Pirozi,1397/05/21,95,1397,5,21
Pirozi,1397/05/22,102,1397,5,22
Pirozi,1397/05/23,104,1397,5,23
Pirozi,1397/05/24,102,1397,5,24
Pirozi,1397/05/25,102,1397,5,25
Pirozi,1397/05/26,56,1397,5,26
Pirozi,1397/05/27,89,1397,5,27
Pirozi,1397/05/28,94,1397,5,28
Pirozi,1397/05/29,153,1397,5,29
Pirozi,1397/05/30,118,1397,5,30
Pirozi,1397/05/31,112,1397,5,31
Pirozi,1397/06/01,101,1397,6,1
Pirozi,1397/06/02,103,1397,6,2
Pirozi,1397/06/03,109,1397,6,3
Pirozi,1397/06/04,122,1397,6,4
Pirozi,1397/06/05,110,1397,6,5
Pirozi,1397/06/06,83,1397,6,6
Pirozi,1397/06/07,94,1397,6,7
Pirozi,1397/06/08,105,1397,6,8
Pirozi,1397/06/09,117,1397,6,9
Pirozi,1397/06/10,111,1397,6,10
Pirozi,1397/06/11,111,1397,6,11
Pirozi,1397/06/12,106,1397,6,12
Pirozi,1397/06/13,102,1397,6,13
Pirozi,1397/06/14,98,1397,6,14
Pirozi,1397/06/15,98,1397,6,15
Pirozi,1397/06/16,84,1397,6,16
Pirozi,1397/06/17,83,1397,6,17
Pirozi,1397/06/18,91,1397,6,18
Pirozi,1397/06/19,94,1397,6,19
Pirozi,1397/06/20,102,1397,6,20
Pirozi,1397/06/21,89,1397,6,21
Pirozi,1397/06/22,104,1397,6,22
Pirozi,1397/06/23,120,1397,6,23
Pirozi,1397/06/24,114,1397,6,24
Pirozi,1397/06/25,109,1397,6,25
Pirozi,1397/06/26,90,1397,6,26
Pirozi,1397/06/27,90,1397,6,27
Pirozi,1397/06/28,103,1397,6,28
Pirozi,1397/06/29,87,1397,6,29
Pirozi,1397/06/30,84,1397,6,30
Pirozi,1397/06/31,76,1397,6,31
Pirozi,1397/07/01,65,1397,7,1
Pirozi,1397/07/02,101,1397,7,2
Pirozi,1397/07/03,65,1397,7,3
Pirozi,1397/07/04,69,1397,7,4
Pirozi,1397/07/05,78,1397,7,5
Pirozi,1397/07/06,63,1397,7,6
Pirozi,1397/07/07,60,1397,7,7
Pirozi,1397/07/08,74,1397,7,8
Pirozi,1397/07/09,80,1397,7,9
Pirozi,1397/07/10,83,1397,7,10
Pirozi,1397/07/11,86,1397,7,11
Pirozi,1397/07/12,83,1397,7,12
Pirozi,1397/07/13,85,1397,7,13
Pirozi,1397/07/14,80,1397,7,14
Pirozi,1397/07/15,45,1397,7,15
Pirozi,1397/07/16,80,1397,7,16
Pirozi,1397/07/17,,1397,7,17
Pirozi,1397/07/18,107,1397,7,18
Pirozi,1397/07/19,,1397,7,19
Pirozi,1397/07/20,,1397,7,20
Pirozi,1397/07/21,,1397,7,21
Pirozi,1397/07/22,60,1397,7,22
Pirozi,1397/07/23,131,1397,7,23
Pirozi,1397/07/24,109,1397,7,24
Pirozi,1397/07/25,92,1397,7,25
Pirozi,1397/07/26,119,1397,7,26
Pirozi,1397/07/27,126,1397,7,27
Pirozi,1397/07/28,116,1397,7,28
Pirozi,1397/07/29,107,1397,7,29
Pirozi,1397/07/30,98,1397,7,30
Pirozi,1397/08/01,125,1397,8,1
Pirozi,1397/08/02,99,1397,8,2
Pirozi,1397/08/03,86,1397,8,3
Pirozi,1397/08/04,100,1397,8,4
Pirozi,1397/08/05,67,1397,8,5
Pirozi,1397/08/06,68,1397,8,6
Pirozi,1397/08/07,111,1397,8,7
Pirozi,1397/08/08,124,1397,8,8
Pirozi,1397/08/09,122,1397,8,9
Pirozi,1397/08/10,61,1397,8,10
Pirozi,1397/08/11,55,1397,8,11
Pirozi,1397/08/12,51,1397,8,12
Pirozi,1397/08/13,59,1397,8,13
Pirozi,1397/08/14,66,1397,8,14
Pirozi,1397/08/15,73,1397,8,15
Pirozi,1397/08/16,45,1397,8,16
Pirozi,1397/08/17,64,1397,8,17
Pirozi,1397/08/18,81,1397,8,18
Pirozi,1397/08/19,81,1397,8,19
Pirozi,1397/08/20,108,1397,8,20
Pirozi,1397/08/21,58,1397,8,21
Pirozi,1397/08/22,34,1397,8,22
Pirozi,1397/08/23,52,1397,8,23
Pirozi,1397/08/24,40,1397,8,24
Pirozi,1397/08/25,68,1397,8,25
Pirozi,1397/08/26,103,1397,8,26
Pirozi,1397/08/27,73,1397,8,27
Pirozi,1397/08/28,157,1397,8,28
Pirozi,1397/08/29,118,1397,8,29
Pirozi,1397/08/30,116,1397,8,30
Pirozi,1397/09/01,109,1397,9,1
Pirozi,1397/09/02,53,1397,9,2
Pirozi,1397/09/03,47,1397,9,3
Pirozi,1397/09/04,51,1397,9,4
Pirozi,1397/09/05,12,1397,9,5
Pirozi,1397/09/06,24,1397,9,6
Pirozi,1397/09/07,84,1397,9,7
Pirozi,1397/09/08,117,1397,9,8
Pirozi,1397/09/09,142,1397,9,9
Pirozi,1397/09/10,125,1397,9,10
Pirozi,1397/09/11,102,1397,9,11
Pirozi,1397/09/12,101,1397,9,12
Pirozi,1397/09/13,147,1397,9,13
Pirozi,1397/09/14,153,1397,9,14
Pirozi,1397/09/15,154,1397,9,15
Pirozi,1397/09/16,86,1397,9,16
Pirozi,1397/09/17,43,1397,9,17
Pirozi,1397/09/18,54,1397,9,18
Pirozi,1397/09/19,63,1397,9,19
Pirozi,1397/09/20,72,1397,9,20
Pirozi,1397/09/21,103,1397,9,21
Pirozi,1397/09/22,76,1397,9,22
Pirozi,1397/09/23,109,1397,9,23
Pirozi,1397/09/24,86,1397,9,24
Pirozi,1397/09/25,110,1397,9,25
Pirozi,1397/09/26,125,1397,9,26
Pirozi,1397/09/27,,1397,9,27
Pirozi,1397/09/28,,1397,9,28
Pirozi,1397/09/29,31,1397,9,29
Pirozi,1397/09/30,69,1397,9,30
Pirozi,1397/10/01,72,1397,10,1
Pirozi,1397/10/02,74,1397,10,2
Pirozi,1397/10/03,86,1397,10,3
Pirozi,1397/10/04,97,1397,10,4
Pirozi,1397/10/05,130,1397,10,5
Pirozi,1397/10/06,159,1397,10,6
Pirozi,1397/10/07,159,1397,10,7
Pirozi,1397/10/08,74,1397,10,8
Pirozi,1397/10/09,59,1397,10,9
Pirozi,1397/10/10,130,1397,10,10
Pirozi,1397/10/11,120,1397,10,11
Pirozi,1397/10/12,97,1397,10,12
Pirozi,1397/10/13,155,1397,10,13
Pirozi,1397/10/14,33,1397,10,14
Pirozi,1397/10/15,131,1397,10,15
Pirozi,1397/10/16,159,1397,10,16
Pirozi,1397/10/17,146,1397,10,17
Pirozi,1397/10/18,79,1397,10,18
Pirozi,1397/10/19,108,1397,10,19
Pirozi,1397/10/20,75,1397,10,20
Pirozi,1397/10/21,67,1397,10,21
Pirozi,1397/10/22,110,1397,10,22
Pirozi,1397/10/23,123,1397,10,23
Pirozi,1397/10/24,126,1397,10,24
Pirozi,1397/10/25,135,1397,10,25
Pirozi,1397/10/26,66,1397,10,26
Pirozi,1397/10/27,82,1397,10,27
Pirozi,1397/10/28,53,1397,10,28
Pirozi,1397/10/29,72,1397,10,29
Pirozi,1397/10/30,119,1397,10,30
Pirozi,1397/11/01,152,1397,11,1
Pirozi,1397/11/02,132,1397,11,2
Pirozi,1397/11/03,122,1397,11,3
Pirozi,1397/11/04,140,1397,11,4
Pirozi,1397/11/05,128,1397,11,5
Pirozi,1397/11/06,98,1397,11,6
Pirozi,1397/11/07,118,1397,11,7
Pirozi,1397/11/08,111,1397,11,8
Pirozi,1397/11/09,80,1397,11,9
Pirozi,1397/11/10,57,1397,11,10
Pirozi,1397/11/11,94,1397,11,11
Pirozi,1397/11/12,104,1397,11,12
Pirozi,1397/11/13,55,1397,11,13
Pirozi,1397/11/14,57,1397,11,14
Pirozi,1397/11/15,75,1397,11,15
Pirozi,1397/11/16,58,1397,11,16
Pirozi,1397/11/17,113,1397,11,17
Pirozi,1397/11/18,124,1397,11,18
Pirozi,1397/11/19,161,1397,11,19
Pirozi,1397/11/20,168,1397,11,20
Pirozi,1397/11/21,116,1397,11,21
Pirozi,1397/11/22,82,1397,11,22
Pirozi,1397/11/23,58,1397,11,23
Pirozi,1397/11/24,70,1397,11,24
Pirozi,1397/11/25,110,1397,11,25
Pirozi,1397/11/26,126,1397,11,26
Pirozi,1397/11/27,80,1397,11,27
Pirozi,1397/11/28,43,1397,11,28
Pirozi,1397/11/29,56,1397,11,29
Pirozi,1397/11/30,69,1397,11,30
Pirozi,1397/12/01,82,1397,12,1
Pirozi,1397/12/02,105,1397,12,2
Pirozi,1397/12/03,98,1397,12,3
Pirozi,1397/12/04,89,1397,12,4
Pirozi,1397/12/05,66,1397,12,5
Pirozi,1397/12/06,92,1397,12,6
Pirozi,1397/12/07,113,1397,12,7
Pirozi,1397/12/08,77,1397,12,8
Pirozi,1397/12/09,99,1397,12,9
Pirozi,1397/12/10,44,1397,12,10
Pirozi,1397/12/11,45,1397,12,11
Pirozi,1397/12/12,55,1397,12,12
Pirozi,1397/12/13,,1397,12,13
Pirozi,1397/12/14,,1397,12,14
Pirozi,1397/12/15,,1397,12,15
Pirozi,1397/12/16,,1397,12,16
Pirozi,1397/12/17,,1397,12,17
Pirozi,1397/12/18,,1397,12,18
Pirozi,1397/12/19,,1397,12,19
Pirozi,1397/12/20,,1397,12,20
Pirozi,1397/12/21,,1397,12,21
Pirozi,1397/12/22,,1397,12,22
Pirozi,1397/12/23,,1397,12,23
Pirozi,1397/12/24,,1397,12,24
Pirozi,1397/12/25,,1397,12,25
Pirozi,1397/12/26,,1397,12,26
Pirozi,1397/12/27,,1397,12,27
Pirozi,1397/12/28,,1397,12,28
Pirozi,1397/12/29,,1397,12,29
Pirozi,1398/01/01,,1398,1,1
Pirozi,1398/01/02,,1398,1,2
Pirozi,1398/01/03,,1398,1,3
Pirozi,1398/01/04,,1398,1,4
Pirozi,1398/01/05,,1398,1,5
Pirozi,1398/01/06,,1398,1,6
Pirozi,1398/01/07,,1398,1,7
Pirozi,1398/01/08,,1398,1,8
Pirozi,1398/01/09,,1398,1,9
Pirozi,1398/01/10,,1398,1,10
Pirozi,1398/01/11,,1398,1,11
Pirozi,1398/01/12,,1398,1,12
Pirozi,1398/01/13,,1398,1,13
Pirozi,1398/01/14,,1398,1,14
Pirozi,1398/01/15,,1398,1,15
Pirozi,1398/01/16,,1398,1,16
Pirozi,1398/01/17,,1398,1,17
Pirozi,1398/01/18,,1398,1,18
Pirozi,1398/01/19,,1398,1,19
Pirozi,1398/01/20,,1398,1,20
Pirozi,1398/01/21,,1398,1,21
Pirozi,1398/01/22,,1398,1,22
Pirozi,1398/01/23,,1398,1,23
Pirozi,1398/01/24,,1398,1,24
Pirozi,1398/01/25,,1398,1,25
Pirozi,1398/01/26,,1398,1,26
Pirozi,1398/01/27,57,1398,1,27
Pirozi,1398/01/28,61,1398,1,28
Pirozi,1398/01/29,94,1398,1,29
Pirozi,1398/01/30,59,1398,1,30
Pirozi,1398/01/31,72,1398,1,31
Pirozi,1398/02/01,52,1398,2,1
Pirozi,1398/02/02,67,1398,2,2
Pirozi,1398/02/03,73,1398,2,3
Pirozi,1398/02/04,65,1398,2,4
Pirozi,1398/02/05,71,1398,2,5
Pirozi,1398/02/06,63,1398,2,6
Pirozi,1398/02/07,66,1398,2,7
Pirozi,1398/02/08,68,1398,2,8
Pirozi,1398/02/09,72,1398,2,9
Pirozi,1398/02/10,88,1398,2,10
Pirozi,1398/02/11,63,1398,2,11
Pirozi,1398/02/12,108,1398,2,12
Pirozi,1398/02/13,101,1398,2,13
Pirozi,1398/02/14,85,1398,2,14
Pirozi,1398/02/15,80,1398,2,15
Pirozi,1398/02/16,110,1398,2,16
Pirozi,1398/02/17,70,1398,2,17
Pirozi,1398/02/18,94,1398,2,18
Pirozi,1398/02/19,65,1398,2,19
Pirozi,1398/02/20,70,1398,2,20
Pirozi,1398/02/21,60,1398,2,21
Pirozi,1398/02/22,54,1398,2,22
Pirozi,1398/02/23,62,1398,2,23
Pirozi,1398/02/24,66,1398,2,24
Pirozi,1398/02/25,80,1398,2,25
Pirozi,1398/02/26,,1398,2,26
Pirozi,1398/02/27,60,1398,2,27
Pirozi,1398/02/28,70,1398,2,28
Pirozi,1398/02/29,73,1398,2,29
Pirozi,1398/02/30,93,1398,2,30
Pirozi,1398/02/31,83,1398,2,31
Pirozi,1398/03/01,84,1398,3,1
Pirozi,1398/03/02,82,1398,3,2
Pirozi,1398/03/03,116,1398,3,3
Pirozi,1398/03/04,85,1398,3,4
Pirozi,1398/03/05,87,1398,3,5
Pirozi,1398/03/06,68,1398,3,6
Pirozi,1398/03/07,86,1398,3,7
Pirozi,1398/03/08,86,1398,3,8
Pirozi,1398/03/09,74,1398,3,9
Pirozi,1398/03/10,98,1398,3,10
Pirozi,1398/03/11,101,1398,3,11
Pirozi,1398/03/12,115,1398,3,12
Pirozi,1398/03/13,119,1398,3,13
Pirozi,1398/03/14,154,1398,3,14
Pirozi,1398/03/15,130,1398,3,15
Pirozi,1398/03/16,108,1398,3,16
Pirozi,1398/03/17,75,1398,3,17
Pirozi,1398/03/18,77,1398,3,18
Pirozi,1398/03/19,95,1398,3,19
Pirozi,1398/03/20,100,1398,3,20
Pirozi,1398/03/21,116,1398,3,21
Pirozi,1398/03/22,176,1398,3,22
Pirozi,1398/03/23,65,1398,3,23
Pirozi,1398/03/24,83,1398,3,24
Pirozi,1398/03/25,133,1398,3,25
Pirozi,1398/03/26,72,1398,3,26
Pirozi,1398/03/27,82,1398,3,27
Pirozi,1398/03/28,104,1398,3,28
Pirozi,1398/03/29,160,1398,3,29
Pirozi,1398/03/30,120,1398,3,30
