Station,Date,AQI,Year,Month,Day
Aghdasieh,1402/10/19,130,1402,10,19
Aghdasieh,1402/10/20,100,1402,10,20
Aghdasieh,1402/10/21,101,1402,10,21
Aghdasieh,1402/10/22,59,1402,10,22
Aghdasieh,1402/10/23,72,1402,10,23
Aghdasieh,1402/10/24,58,1402,10,24
Aghdasieh,1402/10/25,75,1402,10,25
Aghdasieh,1402/10/26,67,1402,10,26
Aghdasieh,1402/10/27,106,1402,10,27
Aghdasieh,1402/10/28,108,1402,10,28
Aghdasieh,1402/10/29,88,1402,10,29
Aghdasieh,1402/10/30,117,1402,10,30
Aghdasieh,1402/11/01,120,1402,11,1
Aghdasieh,1402/11/02,109,1402,11,2
Aghdasieh,1402/11/03,103,1402,11,3
Aghdasieh,1402/11/04,65,1402,11,4
Aghdasieh,1402/11/05,87,1402,11,5
Aghdasieh,1402/11/06,56,1402,11,6
Aghdasieh,1402/11/07,89,1402,11,7
Aghdasieh,1402/11/08,62,1402,11,8
Aghdasieh,1402/11/09,59,1402,11,9
Aghdasieh,1402/11/10,70,1402,11,10
Aghdasieh,1402/11/11,73,1402,11,11
Aghdasieh,1402/11/12,60,1402,11,12
Aghdasieh,1402/11/13,65,1402,11,13
Aghdasieh,1402/11/14,88,1402,11,14
Aghdasieh,1402/11/15,103,1402,11,15
Aghdasieh,1402/11/16,103,1402,11,16
Aghdasieh,1402/11/17,71,1402,11,17
Aghdasieh,1402/11/18,57,1402,11,18
Aghdasieh,1402/11/19,102,1402,11,19
Aghdasieh,1402/11/20,106,1402,11,20
Aghdasieh,1402/11/21,103,1402,11,21
Aghdasieh,1402/11/22,104,1402,11,22
Aghdasieh,1402/11/23,92,1402,11,23
Aghdasieh,1402/11/24,104,1402,11,24
Aghdasieh,1402/11/25,103,1402,11,25
Aghdasieh,1402/11/26,101,1402,11,26
Aghdasieh,1402/11/27,66,1402,11,27
Aghdasieh,1402/11/28,47,1402,11,28
Aghdasieh,1402/11/29,73,1402,11,29
Aghdasieh,1402/11/30,70,1402,11,30
Aghdasieh,1402/12/01,81,1402,12,1
Aghdasieh,1402/12/02,80,1402,12,2
Aghdasieh,1402/12/03,92,1402,12,3
Aghdasieh,1402/12/04,89,1402,12,4
Aghdasieh,1402/12/05,72,1402,12,5
Aghdasieh,1402/12/06,70,1402,12,6
Aghdasieh,1402/12/07,103,1402,12,7
Aghdasieh,1402/12/08,55,1402,12,8
Aghdasieh,1402/12/09,68,1402,12,9
Aghdasieh,1402/12/10,72,1402,12,10
Aghdasieh,1402/12/11,81,1402,12,11
Aghdasieh,1402/12/12,84,1402,12,12
Aghdasieh,1402/12/13,104,1402,12,13
Aghdasieh,1402/12/14,114,1402,12,14
Aghdasieh,1402/12/15,107,1402,12,15
Aghdasieh,1402/12/16,121,1402,12,16
Aghdasieh,1402/12/17,103,1402,12,17
Aghdasieh,1402/12/18,56,1402,12,18
Aghdasieh,1402/12/19,63,1402,12,19
Aghdasieh,1402/12/20,61,1402,12,20
Aghdasieh,1402/12/21,60,1402,12,21
Aghdasieh,1402/12/22,95,1402,12,22
Aghdasieh,1402/12/23,104,1402,12,23
Aghdasieh,1402/12/24,109,1402,12,24
Aghdasieh,1402/12/25,95,1402,12,25
Aghdasieh,1402/12/26,135,1402,12,26
Aghdasieh,1402/12/27,111,1402,12,27
Aghdasieh,1402/12/28,62,1402,12,28
Aghdasieh,1402/12/29,50,1402,12,29
Aghdasieh,1403/01/01,53,1403,1,1
Aghdasieh,1403/01/02,50,1403,1,2
Aghdasieh,1403/01/03,55,1403,1,3
Aghdasieh,1403/01/04,57,1403,1,4
Aghdasieh,1403/01/05,51,1403,1,5
Aghdasieh,1403/01/06,43,1403,1,6
Aghdasieh,1403/01/07,48,1403,1,7
Aghdasieh,1403/01/08,47,1403,1,8
Aghdasieh,1403/01/09,55,1403,1,9
Aghdasieh,1403/01/10,63,1403,1,10
Aghdasieh,1403/01/11,60,1403,1,11
Aghdasieh,1403/01/12,75,1403,1,12
Aghdasieh,1403/01/13,,1403,1,13
Aghdasieh,1403/01/14,,1403,1,14
Aghdasieh,1403/01/15,,1403,1,15
Aghdasieh,1403/01/16,,1403,1,16
Aghdasieh,1403/01/17,,1403,1,17
Aghdasieh,1403/01/18,,1403,1,18
Aghdasieh,1403/01/19,,1403,1,19
Aghdasieh,1403/01/20,,1403,1,20
Aghdasieh,1403/01/21,,1403,1,21
Aghdasieh,1403/01/22,,1403,1,22
Aghdasieh,1403/01/23,,1403,1,23
Aghdasieh,1403/01/24,,1403,1,24
Aghdasieh,1403/01/25,,1403,1,25
Aghdasieh,1403/01/26,,1403,1,26
Aghdasieh,1403/01/27,,1403,1,27
Aghdasieh,1403/01/28,,1403,1,28
Aghdasieh,1403/01/29,,1403,1,29
Aghdasieh,1403/01/30,,1403,1,30
Aghdasieh,1403/01/31,,1403,1,31
Aghdasieh,1403/02/01,,1403,2,1
Aghdasieh,1403/02/02,,1403,2,2
Aghdasieh,1403/02/03,,1403,2,3
Aghdasieh,1403/02/04,,1403,2,4
Aghdasieh,1403/02/05,,1403,2,5
Aghdasieh,1403/02/06,,1403,2,6
Aghdasieh,1403/02/07,,1403,2,7
Aghdasieh,1403/02/08,,1403,2,8
Aghdasieh,1403/02/09,,1403,2,9
Aghdasieh,1403/02/10,,1403,2,10
Aghdasieh,1403/02/11,,1403,2,11
Aghdasieh,1403/02/12,,1403,2,12
Aghdasieh,1403/02/13,,1403,2,13
Aghdasieh,1403/02/14,,1403,2,14
Aghdasieh,1403/02/15,,1403,2,15
Aghdasieh,1403/02/16,,1403,2,16
Aghdasieh,1403/02/17,,1403,2,17
Aghdasieh,1403/02/18,,1403,2,18
Aghdasieh,1403/02/19,,1403,2,19
Aghdasieh,1403/02/20,,1403,2,20
Aghdasieh,1403/02/21,,1403,2,21
Aghdasieh,1403/02/22,,1403,2,22
Aghdasieh,1403/02/23,,1403,2,23
Aghdasieh,1403/02/24,,1403,2,24
Aghdasieh,1403/02/25,,1403,2,25
Aghdasieh,1403/02/26,,1403,2,26
Aghdasieh,1403/02/27,,1403,2,27
Aghdasieh,1403/02/28,,1403,2,28
Aghdasieh,1403/02/29,,1403,2,29
Aghdasieh,1403/02/30,,1403,2,30
Aghdasieh,1403/02/31,,1403,2,31
Aghdasieh,1403/03/01,,1403,3,1
Aghdasieh,1403/03/02,,1403,3,2
Aghdasieh,1403/03/03,,1403,3,3
Aghdasieh,1403/03/04,,1403,3,4
Aghdasieh,1403/03/05,,1403,3,5
Aghdasieh,1403/03/06,,1403,3,6
Aghdasieh,1403/03/07,,1403,3,7
Aghdasieh,1403/03/08,,1403,3,8
Aghdasieh,1403/03/09,,1403,3,9
Aghdasieh,1403/03/10,,1403,3,10
Aghdasieh,1403/03/11,,1403,3,11
Aghdasieh,1403/03/12,,1403,3,12
Aghdasieh,1403/03/13,,1403,3,13
Aghdasieh,1403/03/14,,1403,3,14
Aghdasieh,1403/03/15,,1403,3,15
Aghdasieh,1403/03/16,,1403,3,16
Aghdasieh,1403/03/17,,1403,3,17
Aghdasieh,1403/03/18,,1403,3,18
Aghdasieh,1403/03/19,,1403,3,19
Aghdasieh,1403/03/20,,1403,3,20
Aghdasieh,1403/03/21,,1403,3,21
Aghdasieh,1403/03/22,64,1403,3,22
Aghdasieh,1403/03/23,66,1403,3,23
Aghdasieh,1403/03/24,93,1403,3,24
Aghdasieh,1403/03/25,106,1403,3,25
Aghdasieh,1403/03/26,105,1403,3,26
Aghdasieh,1403/03/27,149,1403,3,27
Aghdasieh,1403/03/28,119,1403,3,28
Aghdasieh,1403/03/29,81,1403,3,29
Aghdasieh,1403/03/30,130,1403,3,30
Aghdasieh,1403/03/31,73,1403,3,31
Aghdasieh,1403/04/01,100,1403,4,1
Aghdasieh,1403/04/02,100,1403,4,2
Aghdasieh,1403/04/03,134,1403,4,3
Aghdasieh,1403/04/04,58,1403,4,4
Aghdasieh,1403/04/05,58,1403,4,5
Aghdasieh,1403/04/06,57,1403,4,6
Aghdasieh,1403/04/07,92,1403,4,7
Aghdasieh,1403/04/08,,1403,4,8
Aghdasieh,1403/04/09,,1403,4,9
Aghdasieh,1403/04/10,85,1403,4,10
Aghdasieh,1403/04/11,120,1403,4,11
Aghdasieh,1403/04/12,145,1403,4,12
Aghdasieh,1403/04/13,123,1403,4,13
Aghdasieh,1403/04/14,107,1403,4,14
Aghdasieh,1403/04/15,150,1403,4,15
Aghdasieh,1403/04/16,114,1403,4,16
Aghdasieh,1403/04/17,62,1403,4,17
Aghdasieh,1403/04/18,53,1403,4,18
Aghdasieh,1403/04/19,59,1403,4,19
Aghdasieh,1403/04/20,71,1403,4,20
Aghdasieh,1403/04/21,68,1403,4,21
Aghdasieh,1403/04/22,88,1403,4,22
Aghdasieh,1403/04/23,67,1403,4,23
Aghdasieh,1403/04/24,119,1403,4,24
Aghdasieh,1403/04/25,102,1403,4,25
Aghdasieh,1403/04/26,126,1403,4,26
Aghdasieh,1403/04/27,100,1403,4,27
Aghdasieh,1403/04/28,136,1403,4,28
Aghdasieh,1403/04/29,92,1403,4,29
Aghdasieh,1403/04/30,78,1403,4,30
Aghdasieh,1403/04/31,61,1403,4,31
Aghdasieh,1403/05/01,81,1403,5,1
Aghdasieh,1403/05/02,155,1403,5,2
Aghdasieh,1403/05/03,141,1403,5,3
Aghdasieh,1403/05/04,121,1403,5,4
Aghdasieh,1403/05/05,111,1403,5,5
Aghdasieh,1403/05/06,107,1403,5,6
Aghdasieh,1403/05/07,189,1403,5,7
Aghdasieh,1403/05/08,194,1403,5,8
Aghdasieh,1403/05/09,110,1403,5,9
Aghdasieh,1403/05/10,95,1403,5,10
Aghdasieh,1403/05/11,135,1403,5,11
Aghdasieh,1403/05/12,161,1403,5,12
Aghdasieh,1403/05/13,137,1403,5,13
Aghdasieh,1403/05/14,95,1403,5,14
Aghdasieh,1403/05/15,117,1403,5,15
Aghdasieh,1403/05/16,154,1403,5,16
Aghdasieh,1403/05/17,72,1403,5,17
Aghdasieh,1403/05/18,93,1403,5,18
Aghdasieh,1403/05/19,113,1403,5,19
Aghdasieh,1403/05/20,,1403,5,20
Aghdasieh,1403/05/21,180,1403,5,21
Aghdasieh,1403/05/22,101,1403,5,22
Aghdasieh,1403/05/23,96,1403,5,23
Aghdasieh,1403/05/24,109,1403,5,24
Aghdasieh,1403/05/25,143,1403,5,25
Aghdasieh,1403/05/26,175,1403,5,26
Aghdasieh,1403/05/27,127,1403,5,27
Aghdasieh,1403/05/28,107,1403,5,28
Aghdasieh,1403/05/29,87,1403,5,29
Aghdasieh,1403/05/30,73,1403,5,30
Aghdasieh,1403/05/31,,1403,5,31
Aghdasieh,1403/06/01,93,1403,6,1
Aghdasieh,1403/06/02,99,1403,6,2
Aghdasieh,1403/06/03,,1403,6,3
Aghdasieh,1403/06/04,,1403,6,4
Aghdasieh,1403/06/05,,1403,6,5
Aghdasieh,1403/06/06,,1403,6,6
Aghdasieh,1403/06/07,,1403,6,7
Aghdasieh,1403/06/08,,1403,6,8
Aghdasieh,1403/06/09,,1403,6,9
Aghdasieh,1403/06/10,,1403,6,10
Aghdasieh,1403/06/11,,1403,6,11
Aghdasieh,1403/06/12,,1403,6,12
Aghdasieh,1403/06/13,,1403,6,13
Aghdasieh,1403/06/14,,1403,6,14
Aghdasieh,1403/06/15,,1403,6,15
Aghdasieh,1403/06/16,,1403,6,16
Aghdasieh,1403/06/17,,1403,6,17
Aghdasieh,1403/06/18,,1403,6,18
Aghdasieh,1403/06/19,,1403,6,19
Aghdasieh,1403/06/20,,1403,6,20
Aghdasieh,1403/06/21,,1403,6,21
Aghdasieh,1403/06/22,,1403,6,22
Aghdasieh,1403/06/23,,1403,6,23
Aghdasieh,1403/06/24,,1403,6,24
Aghdasieh,1403/06/25,,1403,6,25
Aghdasieh,1403/06/26,,1403,6,26
Aghdasieh,1403/06/27,,1403,6,27
Aghdasieh,1403/06/28,,1403,6,28
Aghdasieh,1403/06/29,,1403,6,29
Aghdasieh,1403/06/30,,1403,6,30
Aghdasieh,1403/06/31,,1403,6,31
Aghdasieh,1403/07/01,,1403,7,1
Aghdasieh,1403/07/02,,1403,7,2
Aghdasieh,1403/07/03,,1403,7,3
Aghdasieh,1403/07/04,,1403,7,4
Aghdasieh,1403/07/05,,1403,7,5
Aghdasieh,1403/07/06,,1403,7,6
Aghdasieh,1403/07/07,,1403,7,7
Aghdasieh,1403/07/08,,1403,7,8
Aghdasieh,1403/07/09,,1403,7,9
Aghdasieh,1403/07/10,,1403,7,10
Aghdasieh,1403/07/11,,1403,7,11
Aghdasieh,1403/07/12,,1403,7,12
Aghdasieh,1403/07/13,,1403,7,13
Aghdasieh,1403/07/14,,1403,7,14
Aghdasieh,1403/07/15,,1403,7,15
Aghdasieh,1403/07/16,,1403,7,16
Aghdasieh,1403/07/17,,1403,7,17
Aghdasieh,1403/07/18,,1403,7,18
Aghdasieh,1403/07/19,,1403,7,19
Aghdasieh,1403/07/20,,1403,7,20
Aghdasieh,1403/07/21,,1403,7,21
Aghdasieh,1403/07/22,,1403,7,22
Aghdasieh,1403/07/23,,1403,7,23
Aghdasieh,1403/07/24,,1403,7,24
Aghdasieh,1403/07/25,,1403,7,25
Aghdasieh,1403/07/26,,1403,7,26
Aghdasieh,1403/07/27,,1403,7,27
Aghdasieh,1403/07/28,,1403,7,28
Aghdasieh,1403/07/29,,1403,7,29
Aghdasieh,1403/07/30,,1403,7,30
Aghdasieh,1403/08/01,,1403,8,1
Aghdasieh,1403/08/02,,1403,8,2
Aghdasieh,1403/08/03,,1403,8,3
Aghdasieh,1403/08/04,,1403,8,4
Aghdasieh,1403/08/05,,1403,8,5
Aghdasieh,1403/08/06,,1403,8,6
Aghdasieh,1403/08/07,,1403,8,7
Aghdasieh,1403/08/08,,1403,8,8
Aghdasieh,1403/08/09,,1403,8,9
Aghdasieh,1403/08/10,,1403,8,10
Aghdasieh,1403/08/11,,1403,8,11
Aghdasieh,1403/08/12,,1403,8,12
Aghdasieh,1403/08/13,,1403,8,13
Aghdasieh,1403/08/14,,1403,8,14
Aghdasieh,1403/08/15,,1403,8,15
Aghdasieh,1403/08/16,,1403,8,16
Aghdasieh,1403/08/17,,1403,8,17
Aghdasieh,1403/08/18,,1403,8,18
Aghdasieh,1403/08/19,,1403,8,19
Aghdasieh,1403/08/20,,1403,8,20
Aghdasieh,1403/08/21,,1403,8,21
Aghdasieh,1403/08/22,106,1403,8,22
Aghdasieh,1403/08/23,103,1403,8,23
Aghdasieh,1403/08/24,47,1403,8,24
Aghdasieh,1403/08/25,89,1403,8,25
Aghdasieh,1403/08/26,102,1403,8,26
Aghdasieh,1403/08/27,114,1403,8,27
Aghdasieh,1403/08/28,102,1403,8,28
Aghdasieh,1403/08/29,102,1403,8,29
Aghdasieh,1403/08/30,104,1403,8,30
Aghdasieh,1403/09/01,73,1403,9,1
Aghdasieh,1403/09/02,76,1403,9,2
Aghdasieh,1403/09/03,76,1403,9,3
Aghdasieh,1403/09/04,105,1403,9,4
Aghdasieh,1403/09/05,100,1403,9,5
Aghdasieh,1403/09/06,99,1403,9,6
Aghdasieh,1403/09/07,104,1403,9,7
Aghdasieh,1403/09/08,63,1403,9,8
Aghdasieh,1403/09/09,61,1403,9,9
Aghdasieh,1403/09/10,67,1403,9,10
Aghdasieh,1403/09/11,69,1403,9,11
Aghdasieh,1403/09/12,82,1403,9,12
Aghdasieh,1403/09/13,92,1403,9,13
Aghdasieh,1403/09/14,105,1403,9,14
Aghdasieh,1403/09/15,112,1403,9,15
