Station,Date,AQI,Year,Month,Day
Ponak,1394/10/15,57,1394,10,15
Ponak,1394/10/16,36,1394,10,16
Ponak,1394/10/17,62,1394,10,17
Ponak,1394/10/18,99,1394,10,18
Ponak,1394/10/19,76,1394,10,19
Ponak,1394/10/20,39,1394,10,20
Ponak,1394/10/21,,1394,10,21
Ponak,1394/10/22,88,1394,10,22
Ponak,1394/10/23,125,1394,10,23
Ponak,1394/10/24,,1394,10,24
Ponak,1394/10/25,,1394,10,25
Ponak,1394/10/26,,1394,10,26
Ponak,1394/10/27,74,1394,10,27
Ponak,1394/10/28,84,1394,10,28
Ponak,1394/10/29,71,1394,10,29
Ponak,1394/10/30,95,1394,10,30
Ponak,1394/11/01,92,1394,11,1
Ponak,1394/11/02,75,1394,11,2
Ponak,1394/11/03,62,1394,11,3
Ponak,1394/11/04,40,1394,11,4
Ponak,1394/11/05,51,1394,11,5
Ponak,1394/11/06,44,1394,11,6
Ponak,1394/11/07,36,1394,11,7
Ponak,1394/11/08,46,1394,11,8
Ponak,1394/11/09,53,1394,11,9
Ponak,1394/11/10,70,1394,11,10
Ponak,1394/11/11,,1394,11,11
Ponak,1394/11/12,,1394,11,12
Ponak,1394/11/13,72,1394,11,13
Ponak,1394/11/14,99,1394,11,14
Ponak,1394/11/15,50,1394,11,15
Ponak,1394/11/16,71,1394,11,16
Ponak,1394/11/17,102,1394,11,17
Ponak,1394/11/18,117,1394,11,18
Ponak,1394/11/19,61,1394,11,19
Ponak,1394/11/20,59,1394,11,20
Ponak,1394/11/21,53,1394,11,21
Ponak,1394/11/22,55,1394,11,22
Ponak,1394/11/23,76,1394,11,23
Ponak,1394/11/24,101,1394,11,24
Ponak,1394/11/25,105,1394,11,25
Ponak,1394/11/26,,1394,11,26
Ponak,1394/11/27,,1394,11,27
Ponak,1394/11/28,,1394,11,28
Ponak,1394/11/29,,1394,11,29
Ponak,1394/11/30,,1394,11,30
Ponak,1394/12/01,,1394,12,1
Ponak,1394/12/02,,1394,12,2
Ponak,1394/12/03,,1394,12,3
Ponak,1394/12/04,,1394,12,4
Ponak,1394/12/05,,1394,12,5
Ponak,1394/12/06,,1394,12,6
Ponak,1394/12/07,,1394,12,7
Ponak,1394/12/08,,1394,12,8
Ponak,1394/12/09,,1394,12,9
Ponak,1394/12/10,,1394,12,10
Ponak,1394/12/11,,1394,12,11
Ponak,1394/12/12,,1394,12,12
Ponak,1394/12/13,,1394,12,13
Ponak,1394/12/14,,1394,12,14
Ponak,1394/12/15,,1394,12,15
Ponak,1394/12/16,,1394,12,16
Ponak,1394/12/17,,1394,12,17
Ponak,1394/12/18,,1394,12,18
Ponak,1394/12/19,,1394,12,19
Ponak,1394/12/20,55,1394,12,20
Ponak,1394/12/21,55,1394,12,21
Ponak,1394/12/22,57,1394,12,22
Ponak,1394/12/23,60,1394,12,23
Ponak,1394/12/24,57,1394,12,24
Ponak,1394/12/25,57,1394,12,25
Ponak,1394/12/26,140,1394,12,26
Ponak,1394/12/27,92,1394,12,27
Ponak,1394/12/28,21,1394,12,28
Ponak,1394/12/29,18,1394,12,29
Ponak,1395/01/01,19,1395,1,1
Ponak,1395/01/02,17,1395,1,2
Ponak,1395/01/03,22,1395,1,3
Ponak,1395/01/04,36,1395,1,4
Ponak,1395/01/05,49,1395,1,5
Ponak,1395/01/06,43,1395,1,6
Ponak,1395/01/07,61,1395,1,7
Ponak,1395/01/08,48,1395,1,8
Ponak,1395/01/09,48,1395,1,9
Ponak,1395/01/10,71,1395,1,10
Ponak,1395/01/11,,1395,1,11
Ponak,1395/01/12,,1395,1,12
Ponak,1395/01/13,,1395,1,13
Ponak,1395/01/14,,1395,1,14
Ponak,1395/01/15,42,1395,1,15
Ponak,1395/01/16,38,1395,1,16
Ponak,1395/01/17,42,1395,1,17
Ponak,1395/01/18,53,1395,1,18
Ponak,1395/01/19,62,1395,1,19
Ponak,1395/01/20,58,1395,1,20
Ponak,1395/01/21,47,1395,1,21
Ponak,1395/01/22,60,1395,1,22
Ponak,1395/01/23,63,1395,1,23
Ponak,1395/01/24,70,1395,1,24
Ponak,1395/01/25,55,1395,1,25
Ponak,1395/01/26,64,1395,1,26
Ponak,1395/01/27,59,1395,1,27
Ponak,1395/01/28,54,1395,1,28
Ponak,1395/01/29,38,1395,1,29
Ponak,1395/01/30,37,1395,1,30
Ponak,1395/01/31,52,1395,1,31
Ponak,1395/02/01,38,1395,2,1
Ponak,1395/02/02,38,1395,2,2
Ponak,1395/02/03,44,1395,2,3
Ponak,1395/02/04,55,1395,2,4
Ponak,1395/02/05,57,1395,2,5
Ponak,1395/02/06,59,1395,2,6
Ponak,1395/02/07,61,1395,2,7
Ponak,1395/02/08,76,1395,2,8
Ponak,1395/02/09,59,1395,2,9
Ponak,1395/02/10,61,1395,2,10
Ponak,1395/02/11,71,1395,2,11
Ponak,1395/02/12,54,1395,2,12
Ponak,1395/02/13,55,1395,2,13
Ponak,1395/02/14,62,1395,2,14
Ponak,1395/02/15,55,1395,2,15
Ponak,1395/02/16,61,1395,2,16
Ponak,1395/02/17,60,1395,2,17
Ponak,1395/02/18,35,1395,2,18
Ponak,1395/02/19,,1395,2,19
Ponak,1395/02/20,,1395,2,20
Ponak,1395/02/21,,1395,2,21
Ponak,1395/02/22,,1395,2,22
Ponak,1395/02/23,,1395,2,23
Ponak,1395/02/24,,1395,2,24
Ponak,1395/02/25,,1395,2,25
Ponak,1395/02/26,,1395,2,26
Ponak,1395/02/27,,1395,2,27
Ponak,1395/02/28,,1395,2,28
Ponak,1395/02/29,,1395,2,29
Ponak,1395/02/30,,1395,2,30
Ponak,1395/02/31,,1395,2,31
Ponak,1395/03/01,,1395,3,1
Ponak,1395/03/02,,1395,3,2
Ponak,1395/03/03,,1395,3,3
Ponak,1395/03/04,,1395,3,4
Ponak,1395/03/05,,1395,3,5
Ponak,1395/03/06,85,1395,3,6
Ponak,1395/03/07,65,1395,3,7
Ponak,1395/03/08,56,1395,3,8
Ponak,1395/03/09,55,1395,3,9
Ponak,1395/03/10,55,1395,3,10
Ponak,1395/03/11,50,1395,3,11
Ponak,1395/03/12,50,1395,3,12
Ponak,1395/03/13,49,1395,3,13
Ponak,1395/03/14,,1395,3,14
Ponak,1395/03/15,,1395,3,15
Ponak,1395/03/16,,1395,3,16
Ponak,1395/03/17,93,1395,3,17
Ponak,1395/03/18,157,1395,3,18
Ponak,1395/03/19,89,1395,3,19
Ponak,1395/03/20,90,1395,3,20
Ponak,1395/03/21,104,1395,3,21
Ponak,1395/03/22,,1395,3,22
Ponak,1395/03/23,64,1395,3,23
Ponak,1395/03/24,56,1395,3,24
Ponak,1395/03/25,41,1395,3,25
Ponak,1395/03/26,62,1395,3,26
Ponak,1395/03/27,58,1395,3,27
Ponak,1395/03/28,54,1395,3,28
Ponak,1395/03/29,101,1395,3,29
Ponak,1395/03/30,104,1395,3,30
Ponak,1395/03/31,84,1395,3,31
Ponak,1395/04/01,78,1395,4,1
Ponak,1395/04/02,82,1395,4,2
Ponak,1395/04/03,68,1395,4,3
Ponak,1395/04/04,67,1395,4,4
Ponak,1395/04/05,55,1395,4,5
Ponak,1395/04/06,78,1395,4,6
Ponak,1395/04/07,72,1395,4,7
Ponak,1395/04/08,69,1395,4,8
Ponak,1395/04/09,59,1395,4,9
Ponak,1395/04/10,78,1395,4,10
Ponak,1395/04/11,54,1395,4,11
Ponak,1395/04/12,76,1395,4,12
Ponak,1395/04/13,106,1395,4,13
Ponak,1395/04/14,114,1395,4,14
Ponak,1395/04/15,92,1395,4,15
Ponak,1395/04/16,85,1395,4,16
Ponak,1395/04/17,70,1395,4,17
Ponak,1395/04/18,71,1395,4,18
Ponak,1395/04/19,66,1395,4,19
Ponak,1395/04/20,88,1395,4,20
Ponak,1395/04/21,49,1395,4,21
Ponak,1395/04/22,62,1395,4,22
Ponak,1395/04/23,93,1395,4,23
Ponak,1395/04/24,79,1395,4,24
Ponak,1395/04/25,57,1395,4,25
Ponak,1395/04/26,96,1395,4,26
Ponak,1395/04/27,85,1395,4,27
Ponak,1395/04/28,60,1395,4,28
Ponak,1395/04/29,89,1395,4,29
Ponak,1395/04/30,62,1395,4,30
Ponak,1395/04/31,75,1395,4,31
Ponak,1395/05/01,70,1395,5,1
Ponak,1395/05/02,65,1395,5,2
Ponak,1395/05/03,56,1395,5,3
Ponak,1395/05/04,59,1395,5,4
Ponak,1395/05/05,71,1395,5,5
Ponak,1395/05/06,107,1395,5,6
Ponak,1395/05/07,89,1395,5,7
Ponak,1395/05/08,95,1395,5,8
Ponak,1395/05/09,81,1395,5,9
Ponak,1395/05/10,75,1395,5,10
Ponak,1395/05/11,66,1395,5,11
Ponak,1395/05/12,62,1395,5,12
Ponak,1395/05/13,63,1395,5,13
Ponak,1395/05/14,65,1395,5,14
Ponak,1395/05/15,76,1395,5,15
Ponak,1395/05/16,56,1395,5,16
Ponak,1395/05/17,54,1395,5,17
Ponak,1395/05/18,,1395,5,18
Ponak,1395/05/19,73,1395,5,19
Ponak,1395/05/20,58,1395,5,20
Ponak,1395/05/21,62,1395,5,21
Ponak,1395/05/22,54,1395,5,22
Ponak,1395/05/23,60,1395,5,23
Ponak,1395/05/24,62,1395,5,24
Ponak,1395/05/25,62,1395,5,25
Ponak,1395/05/26,70,1395,5,26
Ponak,1395/05/27,61,1395,5,27
Ponak,1395/05/28,62,1395,5,28
Ponak,1395/05/29,53,1395,5,29
Ponak,1395/05/30,56,1395,5,30
Ponak,1395/05/31,46,1395,5,31
Ponak,1395/06/01,55,1395,6,1
Ponak,1395/06/02,52,1395,6,2
Ponak,1395/06/03,59,1395,6,3
Ponak,1395/06/04,59,1395,6,4
Ponak,1395/06/05,67,1395,6,5
Ponak,1395/06/06,77,1395,6,6
Ponak,1395/06/07,58,1395,6,7
Ponak,1395/06/08,63,1395,6,8
Ponak,1395/06/09,66,1395,6,9
Ponak,1395/06/10,64,1395,6,10
Ponak,1395/06/11,,1395,6,11
Ponak,1395/06/12,,1395,6,12
Ponak,1395/06/13,,1395,6,13
Ponak,1395/06/14,,1395,6,14
Ponak,1395/06/15,,1395,6,15
Ponak,1395/06/16,,1395,6,16
Ponak,1395/06/17,,1395,6,17
Ponak,1395/06/18,,1395,6,18
Ponak,1395/06/19,72,1395,6,19
Ponak,1395/06/20,52,1395,6,20
Ponak,1395/06/21,,1395,6,21
Ponak,1395/06/22,,1395,6,22
Ponak,1395/06/23,,1395,6,23
Ponak,1395/06/24,62,1395,6,24
Ponak,1395/06/25,70,1395,6,25
Ponak,1395/06/26,72,1395,6,26
Ponak,1395/06/27,62,1395,6,27
Ponak,1395/06/28,63,1395,6,28
Ponak,1395/06/29,42,1395,6,29
Ponak,1395/06/30,49,1395,6,30
Ponak,1395/06/31,53,1395,6,31
Ponak,1395/07/01,57,1395,7,1
Ponak,1395/07/02,52,1395,7,2
Ponak,1395/07/03,63,1395,7,3
Ponak,1395/07/04,65,1395,7,4
Ponak,1395/07/05,53,1395,7,5
Ponak,1395/07/06,57,1395,7,6
Ponak,1395/07/07,87,1395,7,7
Ponak,1395/07/08,68,1395,7,8
Ponak,1395/07/09,92,1395,7,9
Ponak,1395/07/10,65,1395,7,10
Ponak,1395/07/11,70,1395,7,11
Ponak,1395/07/12,67,1395,7,12
Ponak,1395/07/13,69,1395,7,13
Ponak,1395/07/14,65,1395,7,14
Ponak,1395/07/15,68,1395,7,15
Ponak,1395/07/16,65,1395,7,16
Ponak,1395/07/17,61,1395,7,17
Ponak,1395/07/18,64,1395,7,18
Ponak,1395/07/19,53,1395,7,19
Ponak,1395/07/20,46,1395,7,20
Ponak,1395/07/21,42,1395,7,21
Ponak,1395/07/22,42,1395,7,22
Ponak,1395/07/23,53,1395,7,23
Ponak,1395/07/24,59,1395,7,24
Ponak,1395/07/25,74,1395,7,25
Ponak,1395/07/26,67,1395,7,26
Ponak,1395/07/27,,1395,7,27
Ponak,1395/07/28,,1395,7,28
Ponak,1395/07/29,,1395,7,29
Ponak,1395/07/30,,1395,7,30
Ponak,1395/08/01,,1395,8,1
Ponak,1395/08/02,,1395,8,2
Ponak,1395/08/03,78,1395,8,3
Ponak,1395/08/04,66,1395,8,4
Ponak,1395/08/05,60,1395,8,5
Ponak,1395/08/06,64,1395,8,6
Ponak,1395/08/07,69,1395,8,7
Ponak,1395/08/08,85,1395,8,8
Ponak,1395/08/09,84,1395,8,9
Ponak,1395/08/10,83,1395,8,10
Ponak,1395/08/11,65,1395,8,11
Ponak,1395/08/12,73,1395,8,12
Ponak,1395/08/13,71,1395,8,13
Ponak,1395/08/14,58,1395,8,14
Ponak,1395/08/15,80,1395,8,15
Ponak,1395/08/16,82,1395,8,16
Ponak,1395/08/17,60,1395,8,17
Ponak,1395/08/18,48,1395,8,18
Ponak,1395/08/19,72,1395,8,19
Ponak,1395/08/20,90,1395,8,20
Ponak,1395/08/21,73,1395,8,21
Ponak,1395/08/22,109,1395,8,22
Ponak,1395/08/23,120,1395,8,23
Ponak,1395/08/24,128,1395,8,24
Ponak,1395/08/25,115,1395,8,25
Ponak,1395/08/26,127,1395,8,26
Ponak,1395/08/27,118,1395,8,27
Ponak,1395/08/28,97,1395,8,28
Ponak,1395/08/29,84,1395,8,29
Ponak,1395/08/30,70,1395,8,30
Ponak,1395/09/01,47,1395,9,1
Ponak,1395/09/02,58,1395,9,2
Ponak,1395/09/03,47,1395,9,3
Ponak,1395/09/04,54,1395,9,4
Ponak,1395/09/05,46,1395,9,5
Ponak,1395/09/06,63,1395,9,6
Ponak,1395/09/07,92,1395,9,7
Ponak,1395/09/08,101,1395,9,8
Ponak,1395/09/09,105,1395,9,9
Ponak,1395/09/10,111,1395,9,10
Ponak,1395/09/11,122,1395,9,11
Ponak,1395/09/12,101,1395,9,12
Ponak,1395/09/13,50,1395,9,13
Ponak,1395/09/14,44,1395,9,14
Ponak,1395/09/15,65,1395,9,15
Ponak,1395/09/16,92,1395,9,16
Ponak,1395/09/17,69,1395,9,17
Ponak,1395/09/18,72,1395,9,18
Ponak,1395/09/19,67,1395,9,19
Ponak,1395/09/20,68,1395,9,20
Ponak,1395/09/21,94,1395,9,21
Ponak,1395/09/22,50,1395,9,22
Ponak,1395/09/23,62,1395,9,23
Ponak,1395/09/24,107,1395,9,24
Ponak,1395/09/25,83,1395,9,25
Ponak,1395/09/26,51,1395,9,26
Ponak,1395/09/27,43,1395,9,27
Ponak,1395/09/28,40,1395,9,28
Ponak,1395/09/29,50,1395,9,29
Ponak,1395/09/30,53,1395,9,30
Ponak,1395/10/01,64,1395,10,1
Ponak,1395/10/02,72,1395,10,2
Ponak,1395/10/03,113,1395,10,3
Ponak,1395/10/04,118,1395,10,4
Ponak,1395/10/05,123,1395,10,5
Ponak,1395/10/06,109,1395,10,6
Ponak,1395/10/07,115,1395,10,7
Ponak,1395/10/08,78,1395,10,8
Ponak,1395/10/09,54,1395,10,9
Ponak,1395/10/10,91,1395,10,10
Ponak,1395/10/11,118,1395,10,11
Ponak,1395/10/12,129,1395,10,12
Ponak,1395/10/13,120,1395,10,13
Ponak,1395/10/14,50,1395,10,14
Ponak,1395/10/15,59,1395,10,15
Ponak,1395/10/16,59,1395,10,16
Ponak,1395/10/17,56,1395,10,17
Ponak,1395/10/18,105,1395,10,18
Ponak,1395/10/19,112,1395,10,19
Ponak,1395/10/20,138,1395,10,20
Ponak,1395/10/21,110,1395,10,21
Ponak,1395/10/22,89,1395,10,22
Ponak,1395/10/23,97,1395,10,23
Ponak,1395/10/24,80,1395,10,24
Ponak,1395/10/25,85,1395,10,25
Ponak,1395/10/26,60,1395,10,26
Ponak,1395/10/27,86,1395,10,27
Ponak,1395/10/28,86,1395,10,28
Ponak,1395/10/29,81,1395,10,29
Ponak,1395/10/30,98,1395,10,30
Ponak,1395/11/01,102,1395,11,1
Ponak,1395/11/02,83,1395,11,2
Ponak,1395/11/03,60,1395,11,3
Ponak,1395/11/04,67,1395,11,4
Ponak,1395/11/05,70,1395,11,5
Ponak,1395/11/06,73,1395,11,6
Ponak,1395/11/07,62,1395,11,7
Ponak,1395/11/08,92,1395,11,8
Ponak,1395/11/09,48,1395,11,9
Ponak,1395/11/10,62,1395,11,10
Ponak,1395/11/11,57,1395,11,11
Ponak,1395/11/12,76,1395,11,12
Ponak,1395/11/13,90,1395,11,13
Ponak,1395/11/14,70,1395,11,14
Ponak,1395/11/15,50,1395,11,15
Ponak,1395/11/16,63,1395,11,16
Ponak,1395/11/17,99,1395,11,17
Ponak,1395/11/18,99,1395,11,18
Ponak,1395/11/19,57,1395,11,19
Ponak,1395/11/20,66,1395,11,20
Ponak,1395/11/21,73,1395,11,21
Ponak,1395/11/22,58,1395,11,22
Ponak,1395/11/23,75,1395,11,23
Ponak,1395/11/24,50,1395,11,24
Ponak,1395/11/25,55,1395,11,25
Ponak,1395/11/26,55,1395,11,26
Ponak,1395/11/27,66,1395,11,27
Ponak,1395/11/28,,1395,11,28
Ponak,1395/11/29,,1395,11,29
Ponak,1395/11/30,,1395,11,30
Ponak,1395/12/01,67,1395,12,1
Ponak,1395/12/02,93,1395,12,2
Ponak,1395/12/03,114,1395,12,3
Ponak,1395/12/04,104,1395,12,4
Ponak,1395/12/05,72,1395,12,5
Ponak,1395/12/06,61,1395,12,6
Ponak,1395/12/07,71,1395,12,7
Ponak,1395/12/08,67,1395,12,8
Ponak,1395/12/09,64,1395,12,9
Ponak,1395/12/10,63,1395,12,10
Ponak,1395/12/11,64,1395,12,11
Ponak,1395/12/12,72,1395,12,12
Ponak,1395/12/13,57,1395,12,13
Ponak,1395/12/14,68,1395,12,14
Ponak,1395/12/15,65,1395,12,15
Ponak,1395/12/16,63,1395,12,16
Ponak,1395/12/17,53,1395,12,17
Ponak,1395/12/18,85,1395,12,18
Ponak,1395/12/19,65,1395,12,19
Ponak,1395/12/20,75,1395,12,20
Ponak,1395/12/21,83,1395,12,21
Ponak,1395/12/22,54,1395,12,22
Ponak,1395/12/23,77,1395,12,23
Ponak,1395/12/24,81,1395,12,24
Ponak,1395/12/25,81,1395,12,25
Ponak,1395/12/26,59,1395,12,26
Ponak,1395/12/27,62,1395,12,27
Ponak,1395/12/28,60,1395,12,28
Ponak,1395/12/29,53,1395,12,29
Ponak,1395/12/30,51,1395,12,30
Ponak,1396/01/01,59,1396,1,1
Ponak,1396/01/02,47,1396,1,2
Ponak,1396/01/03,44,1396,1,3
Ponak,1396/01/04,46,1396,1,4
Ponak,1396/01/05,65,1396,1,5
Ponak,1396/01/06,93,1396,1,6
Ponak,1396/01/07,126,1396,1,7
Ponak,1396/01/08,52,1396,1,8
Ponak,1396/01/09,50,1396,1,9
Ponak,1396/01/10,50,1396,1,10
Ponak,1396/01/11,45,1396,1,11
Ponak,1396/01/12,73,1396,1,12
Ponak,1396/01/13,68,1396,1,13
Ponak,1396/01/14,32,1396,1,14
Ponak,1396/01/15,34,1396,1,15
Ponak,1396/01/16,58,1396,1,16
Ponak,1396/01/17,88,1396,1,17
Ponak,1396/01/18,78,1396,1,18
Ponak,1396/01/19,70,1396,1,19
Ponak,1396/01/20,64,1396,1,20
Ponak,1396/01/21,72,1396,1,21
Ponak,1396/01/22,90,1396,1,22
Ponak,1396/01/23,79,1396,1,23
Ponak,1396/01/24,90,1396,1,24
Ponak,1396/01/25,94,1396,1,25
Ponak,1396/01/26,88,1396,1,26
Ponak,1396/01/27,56,1396,1,27
Ponak,1396/01/28,42,1396,1,28
Ponak,1396/01/29,56,1396,1,29
Ponak,1396/01/30,58,1396,1,30
Ponak,1396/01/31,49,1396,1,31
Ponak,1396/02/01,54,1396,2,1
Ponak,1396/02/02,53,1396,2,2
Ponak,1396/02/03,65,1396,2,3
Ponak,1396/02/04,57,1396,2,4
Ponak,1396/02/05,66,1396,2,5
Ponak,1396/02/06,80,1396,2,6
Ponak,1396/02/07,66,1396,2,7
Ponak,1396/02/08,65,1396,2,8
Ponak,1396/02/09,78,1396,2,9
Ponak,1396/02/10,58,1396,2,10
Ponak,1396/02/11,82,1396,2,11
Ponak,1396/02/12,83,1396,2,12
Ponak,1396/02/13,97,1396,2,13
Ponak,1396/02/14,64,1396,2,14
Ponak,1396/02/15,76,1396,2,15
Ponak,1396/02/16,62,1396,2,16
Ponak,1396/02/17,85,1396,2,17
Ponak,1396/02/18,58,1396,2,18
Ponak,1396/02/19,58,1396,2,19
Ponak,1396/02/20,54,1396,2,20
Ponak,1396/02/21,47,1396,2,21
Ponak,1396/02/22,56,1396,2,22
Ponak,1396/02/23,58,1396,2,23
Ponak,1396/02/24,77,1396,2,24
Ponak,1396/02/25,57,1396,2,25
Ponak,1396/02/26,94,1396,2,26
Ponak,1396/02/27,126,1396,2,27
Ponak,1396/02/28,85,1396,2,28
Ponak,1396/02/29,84,1396,2,29
Ponak,1396/02/30,68,1396,2,30
Ponak,1396/02/31,68,1396,2,31
Ponak,1396/03/01,65,1396,3,1
Ponak,1396/03/02,66,1396,3,2
Ponak,1396/03/03,68,1396,3,3
Ponak,1396/03/04,116,1396,3,4
Ponak,1396/03/05,77,1396,3,5
Ponak,1396/03/06,60,1396,3,6
Ponak,1396/03/07,102,1396,3,7
Ponak,1396/03/08,65,1396,3,8
Ponak,1396/03/09,87,1396,3,9
Ponak,1396/03/10,123,1396,3,10
Ponak,1396/03/11,84,1396,3,11
Ponak,1396/03/12,48,1396,3,12
Ponak,1396/03/13,33,1396,3,13
Ponak,1396/03/14,7,1396,3,14
Ponak,1396/03/15,8,1396,3,15
Ponak,1396/03/16,33,1396,3,16
Ponak,1396/03/17,18,1396,3,17
Ponak,1396/03/18,28,1396,3,18
Ponak,1396/03/19,40,1396,3,19
Ponak,1396/03/20,7,1396,3,20
Ponak,1396/03/21,8,1396,3,21
Ponak,1396/03/22,64,1396,3,22
Ponak,1396/03/23,54,1396,3,23
Ponak,1396/03/24,56,1396,3,24
Ponak,1396/03/25,78,1396,3,25
Ponak,1396/03/26,59,1396,3,26
Ponak,1396/03/27,43,1396,3,27
Ponak,1396/03/28,40,1396,3,28
Ponak,1396/03/29,78,1396,3,29
Ponak,1396/03/30,55,1396,3,30
Ponak,1396/03/31,117,1396,3,31
Ponak,1396/04/01,49,1396,4,1
Ponak,1396/04/02,46,1396,4,2
Ponak,1396/04/03,71,1396,4,3
Ponak,1396/04/04,86,1396,4,4
Ponak,1396/04/05,79,1396,4,5
Ponak,1396/04/06,113,1396,4,6
Ponak,1396/04/07,143,1396,4,7
Ponak,1396/04/08,124,1396,4,8
Ponak,1396/04/09,30,1396,4,9
Ponak,1396/04/10,113,1396,4,10
Ponak,1396/04/11,80,1396,4,11
Ponak,1396/04/12,74,1396,4,12
Ponak,1396/04/13,72,1396,4,13
Ponak,1396/04/14,102,1396,4,14
Ponak,1396/04/15,109,1396,4,15
Ponak,1396/04/16,73,1396,4,16
Ponak,1396/04/17,90,1396,4,17
Ponak,1396/04/18,97,1396,4,18
Ponak,1396/04/19,78,1396,4,19
Ponak,1396/04/20,103,1396,4,20
Ponak,1396/04/21,109,1396,4,21
Ponak,1396/04/22,106,1396,4,22
Ponak,1396/04/23,84,1396,4,23
Ponak,1396/04/24,122,1396,4,24
Ponak,1396/04/25,134,1396,4,25
Ponak,1396/04/26,100,1396,4,26
Ponak,1396/04/27,100,1396,4,27
Ponak,1396/04/28,78,1396,4,28
Ponak,1396/04/29,82,1396,4,29
Ponak,1396/04/30,112,1396,4,30
Ponak,1396/04/31,137,1396,4,31
Ponak,1396/05/01,97,1396,5,1
Ponak,1396/05/02,108,1396,5,2
Ponak,1396/05/03,98,1396,5,3
Ponak,1396/05/04,63,1396,5,4
Ponak,1396/05/05,58,1396,5,5
Ponak,1396/05/06,69,1396,5,6
Ponak,1396/05/07,86,1396,5,7
Ponak,1396/05/08,83,1396,5,8
Ponak,1396/05/09,83,1396,5,9
Ponak,1396/05/10,122,1396,5,10
Ponak,1396/05/11,90,1396,5,11
Ponak,1396/05/12,103,1396,5,12
Ponak,1396/05/13,93,1396,5,13
Ponak,1396/05/14,96,1396,5,14
Ponak,1396/05/15,102,1396,5,15
Ponak,1396/05/16,100,1396,5,16
Ponak,1396/05/17,103,1396,5,17
Ponak,1396/05/18,78,1396,5,18
Ponak,1396/05/19,102,1396,5,19
Ponak,1396/05/20,103,1396,5,20
Ponak,1396/05/21,109,1396,5,21
Ponak,1396/05/22,81,1396,5,22
Ponak,1396/05/23,124,1396,5,23
Ponak,1396/05/24,86,1396,5,24
Ponak,1396/05/25,76,1396,5,25
Ponak,1396/05/26,83,1396,5,26
Ponak,1396/05/27,73,1396,5,27
Ponak,1396/05/28,80,1396,5,28
Ponak,1396/05/29,80,1396,5,29
Ponak,1396/05/30,72,1396,5,30
Ponak,1396/05/31,66,1396,5,31
Ponak,1396/06/01,55,1396,6,1
Ponak,1396/06/02,60,1396,6,2
Ponak,1396/06/03,93,1396,6,3
Ponak,1396/06/04,123,1396,6,4
Ponak,1396/06/05,64,1396,6,5
Ponak,1396/06/06,61,1396,6,6
Ponak,1396/06/07,59,1396,6,7
Ponak,1396/06/08,66,1396,6,8
Ponak,1396/06/09,72,1396,6,9
Ponak,1396/06/10,116,1396,6,10
Ponak,1396/06/11,106,1396,6,11
Ponak,1396/06/12,62,1396,6,12
Ponak,1396/06/13,61,1396,6,13
Ponak,1396/06/14,58,1396,6,14
Ponak,1396/06/15,55,1396,6,15
Ponak,1396/06/16,63,1396,6,16
Ponak,1396/06/17,74,1396,6,17
Ponak,1396/06/18,95,1396,6,18
Ponak,1396/06/19,93,1396,6,19
Ponak,1396/06/20,80,1396,6,20
Ponak,1396/06/21,62,1396,6,21
Ponak,1396/06/22,73,1396,6,22
Ponak,1396/06/23,79,1396,6,23
Ponak,1396/06/24,73,1396,6,24
Ponak,1396/06/25,80,1396,6,25
Ponak,1396/06/26,76,1396,6,26
Ponak,1396/06/27,68,1396,6,27
Ponak,1396/06/28,67,1396,6,28
Ponak,1396/06/29,67,1396,6,29
Ponak,1396/06/30,74,1396,6,30
Ponak,1396/06/31,66,1396,6,31
Ponak,1396/07/01,70,1396,7,1
Ponak,1396/07/02,,1396,7,2
Ponak,1396/07/03,64,1396,7,3
Ponak,1396/07/04,71,1396,7,4
Ponak,1396/07/05,76,1396,7,5
Ponak,1396/07/06,69,1396,7,6
Ponak,1396/07/07,65,1396,7,7
Ponak,1396/07/08,63,1396,7,8
Ponak,1396/07/09,53,1396,7,9
Ponak,1396/07/10,76,1396,7,10
Ponak,1396/07/11,55,1396,7,11
Ponak,1396/07/12,53,1396,7,12
Ponak,1396/07/13,61,1396,7,13
Ponak,1396/07/14,72,1396,7,14
Ponak,1396/07/15,80,1396,7,15
Ponak,1396/07/16,69,1396,7,16
Ponak,1396/07/17,72,1396,7,17
Ponak,1396/07/18,76,1396,7,18
Ponak,1396/07/19,68,1396,7,19
Ponak,1396/07/20,61,1396,7,20
Ponak,1396/07/21,74,1396,7,21
Ponak,1396/07/22,57,1396,7,22
Ponak,1396/07/23,72,1396,7,23
Ponak,1396/07/24,66,1396,7,24
Ponak,1396/07/25,,1396,7,25
Ponak,1396/07/26,,1396,7,26
Ponak,1396/07/27,,1396,7,27
Ponak,1396/07/28,,1396,7,28
Ponak,1396/07/29,,1396,7,29
Ponak,1396/07/30,,1396,7,30
Ponak,1396/08/01,,1396,8,1
Ponak,1396/08/02,,1396,8,2
Ponak,1396/08/03,,1396,8,3
Ponak,1396/08/04,,1396,8,4
Ponak,1396/08/05,,1396,8,5
Ponak,1396/08/06,,1396,8,6
Ponak,1396/08/07,,1396,8,7
Ponak,1396/08/08,,1396,8,8
Ponak,1396/08/09,,1396,8,9
Ponak,1396/08/10,,1396,8,10
Ponak,1396/08/11,,1396,8,11
Ponak,1396/08/12,,1396,8,12
Ponak,1396/08/13,,1396,8,13
